timestamp,open,high,low,close,vwap,volume,count
2026-01-16 08:03:00,3311.84,3311.99,3311.83,3311.83,3311.9,41.05788767,18
2026-01-16 08:04:00,3310.05,3310.05,3310.01,3310.01,3310.03,0.01512531,4
2026-01-16 08:05:00,3310.01,3310.01,3308.03,3308.03,3308.24,16.29555411,20
2026-01-16 08:06:00,3308.04,3308.04,3307.54,3307.9,3307.89,1.98221499,7
2026-01-16 08:07:00,3309.25,3310.28,3309.25,3309.86,3309.73,5.22267805,8
2026-01-16 08:08:00,3310.28,3311.8,3310.11,3311.8,3310.38,2.98246853,8
2026-01-16 08:09:00,3312.86,3313.53,3312.43,3312.43,3313.2,3.33679243,16
2026-01-16 08:10:00,3312.04,3313.71,3312.04,3313.71,3312.96,4.6199235,11
2026-01-16 08:11:00,3315.0,3318.23,3315.0,3318.23,3316.28,17.76460259,42
2026-01-16 08:12:00,3317.45,3317.45,3317.45,3317.45,3317.45,0.10201362,1
2026-01-16 08:13:00,3316.61,3316.61,3316.08,3316.42,3316.43,1.9263747,8
2026-01-16 08:14:00,3316.84,3316.84,3316.71,3316.83,3316.82,0.20281497,6
2026-01-16 08:15:00,3316.84,3317.61,3316.84,3317.15,3317.23,3.87571672,5
2026-01-16 08:16:00,3316.83,3316.83,3315.61,3315.61,3316.07,53.94853397,20
2026-01-16 08:17:00,3314.49,3314.49,3313.97,3313.97,3314.29,1.20852181,4
2026-01-16 08:18:00,3313.98,3316.87,3313.98,3316.87,3314.97,3.81964091,8
2026-01-16 08:19:00,3316.54,3317.02,3316.53,3317.01,3316.54,2.28512353,8
2026-01-16 08:20:00,3316.81,3316.94,3316.81,3316.94,3316.93,1.94193875,7
2026-01-16 08:21:00,3316.94,3316.94,3314.37,3314.37,3316.23,1.76713325,9
2026-01-16 08:22:00,3313.49,3316.02,3313.49,3315.96,3314.66,18.26921971,35
2026-01-16 08:23:00,3314.92,3314.92,3314.92,3314.92,3314.92,0.01451128,1
2026-01-16 08:24:00,3314.61,3315.73,3314.61,3315.73,3314.73,1.91370095,4
2026-01-16 08:25:00,3315.66,3315.69,3315.66,3315.69,3315.66,0.03231328,2
2026-01-16 08:26:00,3315.69,3316.17,3315.6,3316.16,3315.91,2.04804705,10
2026-01-16 08:27:00,3315.68,3315.69,3315.68,3315.69,3315.68,0.03181017,7
2026-01-16 08:28:00,3315.69,3315.69,3315.69,3315.69,3315.69,6.36649283,9
2026-01-16 08:29:00,3316.65,3317.22,3316.14,3316.54,3316.97,12.87323941,15
2026-01-16 08:30:00,3316.54,3318.1,3316.54,3318.1,3316.58,2.04959663,5
2026-01-16 08:31:00,3316.54,3316.54,3315.5,3315.51,3316.46,1.97016188,8
2026-01-16 08:32:00,3315.51,3315.7,3315.5,3315.5,3315.58,4.41972816,8
2026-01-16 08:33:00,3315.51,3316.16,3315.51,3315.51,3315.58,0.04370666,4
2026-01-16 08:34:00,3315.5,3315.5,3315.01,3315.02,3315.13,1.82179211,13
2026-01-16 08:35:00,3315.01,3315.02,3311.6,3312.54,3314.68,0.97497571,9
2026-01-16 08:36:00,3311.55,3313.02,3311.47,3311.47,3311.56,2.02465288,6
2026-01-16 08:37:00,3311.32,3312.22,3311.32,3312.21,3311.49,1.97504633,6
2026-01-16 08:38:00,3312.22,3313.63,3312.22,3313.62,3312.5,2.348596,4
2026-01-16 08:39:00,3313.62,3314.45,3313.44,3313.44,3314.36,1.96177101,9
2026-01-16 08:40:00,3313.44,3314.0,3313.44,3313.99,3313.91,0.15115251,6
2026-01-16 08:41:00,3314.46,3314.46,3314.45,3314.46,3314.45,0.16326354,6
2026-01-16 08:42:00,3314.45,3315.29,3314.45,3314.82,3314.51,2.09277299,13
2026-01-16 08:43:00,3314.82,3316.4,3314.82,3316.4,3314.86,1.94640732,6
2026-01-16 08:44:00,3316.39,3316.97,3315.48,3316.26,3316.63,2.9841323,10
2026-01-16 08:45:00,3314.96,3314.97,3314.39,3314.4,3314.4,8.22529248,17
2026-01-16 08:46:00,3314.55,3314.96,3314.39,3314.39,3314.4,13.33009687,19
2026-01-16 08:47:00,3313.2,3314.54,3313.2,3314.54,3313.76,3.26630543,7
2026-01-16 08:48:00,3314.61,3316.55,3313.96,3315.83,3315.78,9.59543705,16
2026-01-16 08:49:00,3315.74,3315.74,3313.95,3314.26,3314.26,1.91896757,7
2026-01-16 08:50:00,3316.18,3316.19,3315.56,3315.56,3316.17,0.81104579,6
2026-01-16 08:51:00,3314.99,3315.25,3314.88,3314.88,3314.88,3.34581477,8
2026-01-16 08:52:00,3313.61,3313.61,3313.61,3313.61,3313.61,0.00795231,3
2026-01-16 08:53:00,3313.62,3313.62,3312.57,3313.1,3313.34,2.02963744,11
2026-01-16 08:54:00,3313.1,3315.19,3313.1,3314.29,3314.29,5.36144705,15
