timestamp,open,high,low,close,vwap,volume,count
2026-03-03 19:49:00,1985.46,1985.46,1984.17,1985.0,1984.97,0.51983507,6
2026-03-03 19:50:00,1986.93,1989.39,1986.93,1988.95,1989.02,177.38536943,31
2026-03-03 19:51:00,1989.22,1992.96,1988.73,1991.19,1991.43,30.85966961,31
2026-03-03 19:52:00,1992.7,1992.7,1991.86,1992.43,1992.0,0.86602795,6
2026-03-03 19:53:00,1988.98,1988.98,1987.95,1987.95,1988.31,6.34636523,5
2026-03-03 19:54:00,1987.92,1988.98,1987.92,1988.6,1988.44,1.6039369,6
2026-03-03 19:55:00,1988.32,1988.33,1987.18,1987.45,1987.47,4.76755267,12
2026-03-03 19:56:00,1986.56,1987.26,1986.35,1987.26,1987.12,9.41682973,8
2026-03-03 19:57:00,1988.55,1988.55,1987.07,1987.08,1987.15,0.26643604,4
2026-03-03 19:58:00,1987.69,1987.69,1986.95,1987.04,1987.4,11.26036234,8
2026-03-03 19:59:00,1987.3,1987.47,1986.22,1986.22,1987.03,1.12946921,11
2026-03-03 20:00:00,1986.52,1988.0,1985.42,1985.42,1986.91,1.45509262,10
2026-03-03 20:01:00,1985.85,1988.34,1985.85,1988.34,1987.76,11.74070064,16
2026-03-03 20:02:00,1987.7,1987.7,1987.38,1987.38,1987.66,0.08247269,3
2026-03-03 20:03:00,1987.38,1987.38,1987.38,1987.38,0.0,0.0,0
2026-03-03 20:04:00,1987.48,1988.59,1987.48,1988.59,1988.56,0.05023933,2
2026-03-03 20:05:00,1988.95,1988.95,1986.0,1986.0,1986.29,1.14871196,5
2026-03-03 20:06:00,1984.16,1984.16,1982.59,1984.15,1983.09,0.05246417,6
2026-03-03 20:07:00,1985.22,1988.98,1985.22,1988.24,1988.74,23.18867621,18
2026-03-03 20:08:00,1987.6,1987.6,1986.2,1986.82,1986.49,0.0565731,3
2026-03-03 20:09:00,1986.69,1986.69,1984.69,1985.01,1984.84,49.44580495,11
2026-03-03 20:10:00,1984.16,1984.16,1982.79,1982.79,1982.83,3.70442164,10
2026-03-03 20:11:00,1982.78,1982.99,1981.81,1982.52,1982.27,3.44928326,18
2026-03-03 20:12:00,1982.7,1982.7,1981.56,1981.56,1982.53,0.52757056,6
2026-03-03 20:13:00,1981.56,1981.56,1980.35,1980.86,1981.17,1.83898996,13
2026-03-03 20:14:00,1980.12,1980.32,1980.12,1980.32,1980.27,0.31620404,5
2026-03-03 20:15:00,1980.29,1983.47,1978.5,1982.59,1980.97,63.23182445,48
2026-03-03 20:16:00,1981.74,1982.54,1981.41,1981.41,1982.28,1.47772751,4
2026-03-03 20:17:00,1980.04,1980.04,1979.59,1979.98,1979.97,0.00982786,3
2026-03-03 20:18:00,1979.96,1981.47,1979.96,1981.47,1980.63,3.0792045,11
2026-03-03 20:19:00,1982.19,1982.19,1980.04,1980.04,1981.48,0.06021662,4
2026-03-03 20:20:00,1980.15,1981.41,1980.1,1981.41,1980.26,250.62701029,23
2026-03-03 20:21:00,1981.41,1984.79,1981.41,1984.79,1983.75,0.4180841,13
2026-03-03 20:22:00,1984.26,1985.51,1984.26,1984.46,1984.28,5.55447394,9
2026-03-03 20:23:00,1984.47,1984.67,1984.47,1984.5,1984.49,0.50157196,3
2026-03-03 20:24:00,1983.48,1984.33,1983.48,1983.67,1984.0,0.9952594,9
2026-03-03 20:25:00,1982.79,1982.79,1982.78,1982.78,1982.78,0.00599415,2
2026-03-03 20:26:00,1982.79,1985.59,1982.79,1985.59,1983.27,0.56279731,8
2026-03-03 20:27:00,1985.66,1985.66,1983.56,1984.21,1984.18,3.16503255,7
2026-03-03 20:28:00,1984.93,1986.44,1984.75,1984.77,1985.84,1.58356315,12
2026-03-03 20:29:00,1985.88,1985.88,1982.78,1982.78,1983.76,3.00768941,10
2026-03-03 20:30:00,1982.36,1983.5,1981.64,1981.64,1982.49,3.89117201,6
2026-03-03 20:31:00,1982.51,1985.39,1982.51,1985.39,1984.48,0.40305087,7
2026-03-03 20:32:00,1982.78,1982.78,1981.49,1982.25,1981.99,9.65516338,8
2026-03-03 20:33:00,1982.86,1983.63,1982.67,1982.67,1982.72,1.65759417,6
2026-03-03 20:34:00,1982.59,1983.41,1982.59,1982.69,1982.93,0.15044989,6
2026-03-03 20:35:00,1982.65,1984.69,1982.65,1984.69,1983.58,1.52125466,12
2026-03-03 20:36:00,1984.96,1987.89,1984.96,1987.33,1986.71,13.20915899,23
2026-03-03 20:37:00,1986.3,1986.3,1983.42,1983.89,1985.14,0.21037543,6
2026-03-03 20:38:00,1983.95,1983.96,1982.99,1983.0,1983.55,0.14251831,6
2026-03-03 20:39:00,1983.0,1983.76,1981.54,1982.73,1982.43,3.57021915,14
2026-03-03 20:40:00,1983.04,1985.11,1983.04,1985.11,1983.75,1.44555062,13
2026-03-03 20:41:00,1984.53,1986.04,1984.53,1986.04,1985.39,0.34240043,5
2026-03-03 20:42:00,1985.49,1986.13,1984.84,1986.13,1985.63,0.09820939,7
2026-03-03 20:43:00,1984.74,1984.83,1984.74,1984.83,1984.82,0.47764247,3
2026-03-03 20:44:00,1984.34,1984.88,1984.33,1984.79,1984.35,2.06015136,7
2026-03-03 20:45:00,1984.88,1984.88,1982.85,1982.85,1984.73,0.8260743,10
2026-03-03 20:46:00,1983.0,1984.09,1982.39,1982.39,1983.23,7.15520635,8
2026-03-03 20:47:00,1981.63,1982.53,1980.11,1981.01,1982.21,48.21394176,18
2026-03-03 20:48:00,1980.36,1980.88,1979.51,1980.88,1980.2,11.40861475,13
2026-03-03 20:49:00,1981.41,1982.39,1981.41,1982.36,1982.25,50.90376312,22
2026-03-03 20:50:00,1982.37,1982.77,1981.24,1981.42,1982.5,2.65420429,12
2026-03-03 20:51:00,1981.17,1981.17,1973.13,1973.64,1975.43,52.28755679,50
2026-03-03 20:52:00,1973.56,1973.56,1970.3,1970.69,1971.25,18.51557315,27
2026-03-03 20:53:00,1971.06,1972.99,1971.06,1971.86,1972.33,40.12812913,28
2026-03-03 20:54:00,1972.46,1975.8,1972.46,1975.43,1974.5,3.03019558,10
2026-03-03 20:55:00,1976.1,1976.64,1974.88,1975.54,1975.52,12.85092972,16
2026-03-03 20:56:00,1975.65,1976.22,1974.34,1974.34,1975.47,5.70969483,30
2026-03-03 20:57:00,1974.14,1974.81,1973.78,1973.78,1974.33,1.0169793,8
