timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-01-05 03:02:00,3193.88,3195.59,3193.88,3195.22,84.4163,2026-01-05 03:02:59.999,269689.65480600,3010,35.09250000,112107.95512600,0
2026-01-05 03:03:00,3195.23,3197.51,3195.01,3195.01,180.6014,2026-01-05 03:03:59.999,577306.43981900,2911,144.96160000,463373.69562300,0
2026-01-05 03:04:00,3195.02,3195.53,3194.25,3194.95,119.0935,2026-01-05 03:04:59.999,380522.90199700,1496,17.25300000,55121.60785900,0
2026-01-05 03:05:00,3194.95,3196.92,3194.95,3195.7,61.1163,2026-01-05 03:05:59.999,195330.32488200,2990,33.96170000,108542.65564900,0
2026-01-05 03:06:00,3195.69,3196.56,3193.59,3194.71,162.2049,2026-01-05 03:06:59.999,518206.22614900,2633,61.46020000,196317.01873600,0
2026-01-05 03:07:00,3194.72,3195.35,3192.25,3192.25,70.3455,2026-01-05 03:07:59.999,224652.93382800,1922,18.17620000,58053.68088100,0
2026-01-05 03:08:00,3192.26,3192.68,3190.99,3191.98,97.2822,2026-01-05 03:08:59.999,310519.12398700,2517,44.86900000,143215.66036700,0
2026-01-05 03:09:00,3191.98,3191.99,3190.37,3190.82,83.9368,2026-01-05 03:09:59.999,267852.53700200,2137,56.46660000,180188.20744600,0
2026-01-05 03:10:00,3190.83,3191.15,3190.09,3190.1,78.2802,2026-01-05 03:10:59.999,249741.46099700,1642,16.35540000,52182.83141100,0
2026-01-05 03:11:00,3190.1,3190.11,3187.65,3188.86,281.4041,2026-01-05 03:11:59.999,897299.18485500,1746,116.80970000,372434.60154900,0
2026-01-05 03:12:00,3188.87,3189.97,3188.86,3189.97,28.7521,2026-01-05 03:12:59.999,91699.34992700,721,22.52330000,71831.49324400,0
2026-01-05 03:13:00,3189.96,3190.0,3187.75,3187.76,89.1265,2026-01-05 03:13:59.999,284206.34495500,1231,7.19990000,22956.91608300,0
2026-01-05 03:14:00,3187.76,3188.94,3187.17,3188.52,91.8874,2026-01-05 03:14:59.999,292954.19879700,1620,47.41230000,151160.47211400,0
2026-01-05 03:15:00,3188.51,3188.7,3187.86,3188.18,122.4146,2026-01-05 03:15:59.999,390300.81090000,1198,56.45150000,179987.47727400,0
2026-01-05 03:16:00,3188.17,3188.3,3186.34,3187.01,123.7906,2026-01-05 03:16:59.999,394543.76865000,2370,65.05260000,207352.01182700,0
2026-01-05 03:17:00,3187.02,3187.67,3186.84,3187.65,33.3646,2026-01-05 03:17:59.999,106342.45590900,1033,10.43880000,33272.06200500,0
2026-01-05 03:18:00,3187.65,3187.84,3184.61,3187.84,207.155,2026-01-05 03:18:59.999,659934.44007300,2466,63.97510000,203809.28271200,0
2026-01-05 03:19:00,3187.84,3189.95,3187.83,3188.92,205.1712,2026-01-05 03:19:59.999,654325.84567800,1947,180.96240000,577124.71063400,0
2026-01-05 03:20:00,3188.92,3191.27,3188.92,3191.26,187.3226,2026-01-05 03:20:59.999,597627.33384200,1767,84.29520000,268920.31918100,0
2026-01-05 03:21:00,3191.27,3191.27,3189.88,3189.88,98.6443,2026-01-05 03:21:59.999,314704.61931700,988,13.82210000,44096.35307100,0
2026-01-05 03:22:00,3189.88,3189.94,3189.88,3189.89,32.0868,2026-01-05 03:22:59.999,102353.68601200,311,18.10030000,57738.13332700,0
2026-01-05 03:23:00,3189.88,3189.89,3186.84,3186.84,117.6608,2026-01-05 03:23:59.999,375113.00255400,1947,47.64990000,151885.37401200,0
2026-01-05 03:24:00,3186.84,3187.2,3186.22,3187.19,137.8451,2026-01-05 03:24:59.999,439243.70342900,1455,126.76510000,403935.91619400,0
2026-01-05 03:25:00,3187.19,3187.47,3185.87,3186.85,30.5469,2026-01-05 03:25:59.999,97346.90838400,1008,14.45930000,46078.28750100,0
2026-01-05 03:26:00,3186.85,3188.0,3186.06,3188.0,359.5823,2026-01-05 03:26:59.999,1145917.60972300,1317,65.16980000,207692.81306400,0
2026-01-05 03:27:00,3188.0,3189.62,3188.0,3188.63,48.857,2026-01-05 03:27:59.999,155803.26005700,1221,33.12630000,105635.18234200,0
2026-01-05 03:28:00,3188.63,3191.0,3188.63,3190.84,165.633,2026-01-05 03:28:59.999,528427.08132500,1396,147.27450000,469866.23089200,0
2026-01-05 03:29:00,3190.85,3191.98,3190.06,3190.06,171.4665,2026-01-05 03:29:59.999,547172.31473100,1160,148.59500000,474194.38530800,0
2026-01-05 03:30:00,3190.06,3194.82,3189.84,3194.81,274.1437,2026-01-05 03:30:59.999,875202.73672000,2647,256.04680000,817433.11787800,0
2026-01-05 03:31:00,3194.81,3195.0,3193.81,3194.5,100.3776,2026-01-05 03:31:59.999,320649.15589600,1006,73.32380000,234228.47248800,0
2026-01-05 03:32:00,3194.5,3194.5,3191.04,3191.33,218.334,2026-01-05 03:32:59.999,696994.45935700,2367,62.56300000,199725.36268200,0
2026-01-05 03:33:00,3191.33,3193.48,3190.45,3193.47,53.6781,2026-01-05 03:33:59.999,171335.16040900,1436,41.24620000,131664.02628400,0
2026-01-05 03:34:00,3193.48,3194.79,3192.18,3192.19,64.2458,2026-01-05 03:34:59.999,205204.38727700,1441,16.00580000,51127.51734400,0
2026-01-05 03:35:00,3192.19,3192.19,3191.33,3191.79,26.1022,2026-01-05 03:35:59.999,83312.85627500,730,10.18010000,32491.55764700,0
2026-01-05 03:36:00,3191.79,3191.8,3188.71,3189.59,119.2902,2026-01-05 03:36:59.999,380525.11739900,1439,26.43620000,84328.42396100,0
2026-01-05 03:37:00,3189.6,3190.39,3189.31,3190.2,59.5409,2026-01-05 03:37:59.999,189932.92736100,953,32.88760000,104909.82922600,0
2026-01-05 03:38:00,3190.2,3191.68,3190.2,3190.22,53.2061,2026-01-05 03:38:59.999,169761.60670000,1352,29.90760000,95420.83835400,0
2026-01-05 03:39:00,3190.22,3191.29,3190.22,3190.34,154.9787,2026-01-05 03:39:59.999,494473.21526200,1352,84.82430000,270634.74153900,0
2026-01-05 03:40:00,3190.33,3190.33,3189.16,3189.47,101.9584,2026-01-05 03:40:59.999,325212.05074300,1189,27.93290000,89084.75762200,0
2026-01-05 03:41:00,3189.46,3189.47,3188.14,3188.51,75.2608,2026-01-05 03:41:59.999,240024.78074200,937,25.53020000,81420.12570300,0
2026-01-05 03:42:00,3188.51,3188.51,3186.62,3186.63,147.8873,2026-01-05 03:42:59.999,471378.28291100,1565,15.07030000,48038.83767000,0
2026-01-05 03:43:00,3186.62,3187.22,3186.28,3187.22,57.519,2026-01-05 03:43:59.999,183308.01205300,1047,15.17960000,48376.24885900,0
2026-01-05 03:44:00,3187.21,3187.85,3186.88,3186.88,47.9563,2026-01-05 03:44:59.999,152856.75580800,682,20.78300000,66242.46699600,0
2026-01-05 03:45:00,3186.88,3186.89,3186.6,3186.6,58.7407,2026-01-05 03:45:59.999,187196.44660400,543,2.12630000,6775.76074500,0
2026-01-05 03:46:00,3186.6,3186.61,3186.6,3186.6,45.4776,2026-01-05 03:46:59.999,144919.24104300,292,32.08830000,102252.89766300,0
2026-01-05 03:47:00,3186.6,3187.07,3185.9,3185.9,90.9746,2026-01-05 03:47:59.999,289897.14968100,1323,25.01300000,79707.06261200,0
2026-01-05 03:48:00,3185.9,3187.17,3185.9,3187.16,27.1806,2026-01-05 03:48:59.999,86618.48981400,428,10.20330000,32515.44387000,0
2026-01-05 03:49:00,3187.17,3187.89,3186.82,3187.04,38.465,2026-01-05 03:49:59.999,122593.98309700,938,7.05400000,22483.21208500,0
2026-01-05 03:50:00,3187.04,3188.46,3187.04,3188.45,51.7784,2026-01-05 03:50:59.999,165056.51739800,369,30.76910000,98079.84954300,0
2026-01-05 03:51:00,3188.46,3189.14,3187.91,3189.14,30.2319,2026-01-05 03:51:59.999,96386.73856200,810,11.62530000,37064.80133600,0
2026-01-05 03:52:00,3189.15,3189.15,3188.33,3188.48,21.0055,2026-01-05 03:52:59.999,66976.73614100,623,7.00620000,22338.47367300,0
2026-01-05 03:53:00,3188.49,3188.49,3186.5,3186.64,51.1041,2026-01-05 03:53:59.999,162884.85554000,1922,14.62790000,46623.82939100,0
2026-01-05 03:54:00,3186.63,3187.16,3186.63,3187.04,10.2939,2026-01-05 03:54:59.999,32806.00136500,435,5.24890000,16727.46232100,0
2026-01-05 03:55:00,3187.05,3187.47,3186.49,3186.49,76.9406,2026-01-05 03:55:59.999,245203.64357500,1056,64.22830000,204689.80066200,0
2026-01-05 03:56:00,3186.5,3187.14,3186.5,3186.77,67.8075,2026-01-05 03:56:59.999,216094.01245900,1124,58.52710000,186518.06366500,0
2026-01-05 03:57:00,3186.77,3187.14,3186.77,3187.13,9.718,2026-01-05 03:57:59.999,30970.29758800,420,5.94740000,18953.51158300,0
2026-01-05 03:58:00,3187.13,3187.13,3185.05,3185.36,78.4629,2026-01-05 03:58:59.999,249955.59312000,1769,10.51860000,33507.04782800,0
2026-01-05 03:59:00,3185.37,3186.11,3185.36,3185.86,33.0429,2026-01-05 03:59:59.999,105268.91589000,915,24.77510000,78929.66714900,0
2026-01-05 04:00:00,3185.86,3187.01,3185.36,3186.87,52.5197,2026-01-05 04:00:59.999,167352.97062700,1657,18.26960000,58213.58549600,0
2026-01-05 04:01:00,3186.88,3188.03,3186.87,3187.57,26.9227,2026-01-05 04:01:59.999,85819.60769200,1040,12.58090000,40102.47964700,0
2026-01-05 04:02:00,3187.58,3188.35,3185.75,3185.87,48.7328,2026-01-05 04:02:59.999,155305.40444300,1379,12.09320000,38544.82300900,0
2026-01-05 04:03:00,3185.88,3186.55,3183.93,3185.79,112.8969,2026-01-05 04:03:59.999,359572.85444700,2272,27.34630000,87093.16947000,0
2026-01-05 04:04:00,3185.8,3186.0,3184.07,3184.58,137.4121,2026-01-05 04:04:59.999,437620.96896000,1515,21.94200000,69877.88651600,0
2026-01-05 04:05:00,3184.59,3184.59,3183.75,3183.9,114.4994,2026-01-05 04:05:59.999,364586.82764600,1230,42.62240000,135715.46659400,0
2026-01-05 04:06:00,3183.91,3184.48,3182.88,3182.88,134.4291,2026-01-05 04:06:59.999,427949.50097800,1469,35.43810000,112825.63846800,0
2026-01-05 04:07:00,3182.88,3183.05,3182.08,3182.55,91.3757,2026-01-05 04:07:59.999,290818.00038100,1612,43.01340000,136896.72998200,0
2026-01-05 04:08:00,3182.55,3182.55,3178.77,3180.55,732.9564,2026-01-05 04:08:59.999,2331241.65872300,5755,145.58410000,462965.65651300,0
2026-01-05 04:09:00,3180.55,3183.6,3180.54,3181.83,74.2655,2026-01-05 04:09:59.999,236334.60898100,2519,26.08330000,82996.43305900,0
2026-01-05 04:10:00,3181.84,3181.84,3178.57,3180.49,129.401,2026-01-05 04:10:59.999,411571.96139100,2483,28.06820000,89278.23939600,0
2026-01-05 04:11:00,3180.49,3180.49,3178.78,3178.96,112.2773,2026-01-05 04:11:59.999,356949.99502600,1683,26.58950000,84528.38828300,0
2026-01-05 04:12:00,3178.95,3179.84,3178.8,3179.11,49.7039,2026-01-05 04:12:59.999,158022.21812800,1018,34.95800000,111140.65505600,0
2026-01-05 04:13:00,3179.11,3179.12,3175.0,3177.45,875.3451,2026-01-05 04:13:59.999,2780090.48579200,3340,145.62700000,462478.54506800,0
2026-01-05 04:14:00,3177.44,3177.93,3174.47,3174.48,227.2252,2026-01-05 04:14:59.999,721490.02834400,1927,114.61320000,363913.60442100,0
2026-01-05 04:15:00,3174.47,3178.13,3173.0,3176.43,329.4074,2026-01-05 04:15:59.999,1046292.73897400,3786,197.50030000,627373.78424900,0
2026-01-05 04:16:00,3176.43,3177.1,3176.38,3176.39,91.1905,2026-01-05 04:16:59.999,289678.02261500,1029,47.40910000,150596.29259400,0
2026-01-05 04:17:00,3176.39,3177.08,3176.05,3176.3,204.5226,2026-01-05 04:17:59.999,649686.75212600,1460,168.16460000,534198.22576600,0
2026-01-05 04:18:00,3176.31,3178.82,3176.31,3178.34,258.9661,2026-01-05 04:18:59.999,822932.59955000,1155,212.08110000,673919.60423400,0
2026-01-05 04:19:00,3178.33,3178.33,3175.99,3175.99,61.7005,2026-01-05 04:19:59.999,196027.50174200,874,3.98770000,12669.54801900,0
2026-01-05 04:20:00,3175.99,3176.99,3174.56,3174.89,176.3778,2026-01-05 04:20:59.999,560133.97272200,2439,56.60290000,179757.39584100,0
2026-01-05 04:21:00,3174.88,3177.35,3174.88,3176.55,148.9928,2026-01-05 04:21:59.999,473252.94858500,2404,108.65780000,345147.81802600,0
2026-01-05 04:22:00,3176.54,3177.88,3174.62,3174.62,189.5989,2026-01-05 04:22:59.999,602324.21750100,3127,61.63100000,195801.62673600,0
2026-01-05 04:23:00,3174.61,3178.32,3174.07,3178.32,99.9597,2026-01-05 04:23:59.999,317538.14881700,1926,74.13140000,235523.31013400,0
2026-01-05 04:24:00,3178.31,3178.31,3175.43,3175.43,163.046,2026-01-05 04:24:59.999,517934.48553900,2223,48.45420000,153924.71381700,0
2026-01-05 04:25:00,3175.43,3176.64,3174.13,3174.13,167.7282,2026-01-05 04:25:59.999,532677.69369000,1884,50.56580000,160575.56452600,0
2026-01-05 04:26:00,3174.12,3174.73,3165.88,3169.24,1250.8662,2026-01-05 04:26:59.999,3965396.77666200,10587,359.63620000,1140067.89070500,0
2026-01-05 04:27:00,3169.23,3169.24,3162.33,3165.35,2887.4707,2026-01-05 04:27:59.999,9137940.60898000,10411,1777.48940000,5624167.68725400,0
2026-01-05 04:28:00,3165.36,3167.35,3165.11,3165.87,298.9669,2026-01-05 04:28:59.999,946725.63685300,4029,74.14040000,234772.11823700,0
2026-01-05 04:29:00,3165.87,3166.65,3164.63,3165.25,278.1398,2026-01-05 04:29:59.999,880541.43531400,3731,36.46810000,115445.41789300,0
2026-01-05 04:30:00,3165.26,3165.97,3161.72,3162.25,202.3986,2026-01-05 04:30:59.999,640473.52443200,3398,57.89650000,183196.63061100,0
2026-01-05 04:31:00,3162.24,3164.43,3157.46,3164.07,1141.1471,2026-01-05 04:31:59.999,3607287.36956200,10748,288.44760000,911689.61842200,0
2026-01-05 04:32:00,3164.06,3166.73,3163.38,3166.02,386.3297,2026-01-05 04:32:59.999,1222992.05321000,5074,286.70500000,907583.59658700,0
2026-01-05 04:33:00,3166.02,3167.12,3163.94,3164.09,410.1736,2026-01-05 04:33:59.999,1298552.84426000,4527,165.54270000,524156.84415600,0
2026-01-05 04:34:00,3164.09,3165.82,3163.94,3164.28,135.005,2026-01-05 04:34:59.999,427292.64777200,3423,61.42520000,194416.04062800,0
2026-01-05 04:35:00,3164.28,3164.34,3162.13,3164.34,203.9643,2026-01-05 04:35:59.999,645141.68501600,3266,23.76200000,75156.69152900,0
2026-01-05 04:36:00,3164.34,3167.48,3164.09,3165.82,304.1655,2026-01-05 04:36:59.999,963056.87290100,3488,196.42670000,621978.95907000,0
2026-01-05 04:37:00,3165.82,3167.45,3165.81,3167.13,67.3931,2026-01-05 04:37:59.999,213419.73091400,1998,25.04340000,79303.62139100,0
2026-01-05 04:38:00,3167.14,3167.32,3165.52,3167.2,78.1175,2026-01-05 04:38:59.999,247358.57954100,1776,21.32710000,67530.76473600,0
2026-01-05 04:39:00,3167.2,3167.55,3166.29,3167.55,44.7216,2026-01-05 04:39:59.999,141621.05372400,1470,25.57950000,81001.48385600,0
2026-01-05 04:40:00,3167.54,3167.54,3166.21,3166.38,34.9745,2026-01-05 04:40:59.999,110748.46099200,1524,16.04820000,50815.43005600,0
2026-01-05 04:41:00,3166.37,3167.8,3164.59,3165.25,120.0348,2026-01-05 04:41:59.999,380033.13504700,3674,53.98520000,170896.81734300,0
2026-01-05 04:42:00,3165.26,3165.26,3163.87,3163.87,352.4475,2026-01-05 04:42:59.999,1115416.86084500,1992,24.07390000,76191.33834500,0
2026-01-05 04:43:00,3163.87,3163.87,3162.31,3162.46,77.5618,2026-01-05 04:43:59.999,245336.57984600,1635,43.76650000,138428.36698700,0
2026-01-05 04:44:00,3162.46,3164.39,3161.5,3163.29,252.7762,2026-01-05 04:44:59.999,799454.03900200,2982,106.41800000,336621.28390900,0
2026-01-05 04:45:00,3163.3,3165.41,3163.3,3165.14,98.1025,2026-01-05 04:45:59.999,310465.72121900,2043,53.68550000,169898.97537900,0
2026-01-05 04:46:00,3165.13,3165.58,3163.35,3165.4,202.4767,2026-01-05 04:46:59.999,640708.93455700,1965,87.57060000,277144.81000200,0
2026-01-05 04:47:00,3165.4,3166.36,3163.58,3163.59,194.9641,2026-01-05 04:47:59.999,617131.31813900,3272,71.40860000,226050.60289200,0
2026-01-05 04:48:00,3163.59,3165.04,3163.59,3165.02,116.9514,2026-01-05 04:48:59.999,370101.11447200,1290,45.40490000,143675.46714300,0
2026-01-05 04:49:00,3165.03,3165.03,3162.95,3163.26,232.8108,2026-01-05 04:49:59.999,736499.40290200,1522,208.99170000,661138.09823300,0
2026-01-05 04:50:00,3163.26,3164.74,3163.26,3164.15,52.4392,2026-01-05 04:50:59.999,165917.44908100,1427,22.07580000,69847.24974100,0
2026-01-05 04:51:00,3164.14,3167.01,3163.69,3166.78,684.3165,2026-01-05 04:51:59.999,2167036.88136000,2721,263.41640000,834080.97747200,0
2026-01-05 04:52:00,3166.79,3166.82,3166.24,3166.29,86.5705,2026-01-05 04:52:59.999,274132.99899100,1149,39.12110000,123877.71001000,0
2026-01-05 04:53:00,3166.28,3166.28,3165.11,3165.91,28.4897,2026-01-05 04:53:59.999,90191.37083000,1375,14.75070000,46695.86878600,0
2026-01-05 04:54:00,3165.91,3166.74,3165.36,3166.74,29.5763,2026-01-05 04:54:59.999,93637.37966300,1135,16.42560000,52006.11005200,0
2026-01-05 04:55:00,3166.74,3168.32,3166.74,3167.73,195.9107,2026-01-05 04:55:59.999,620570.20960500,2432,128.12050000,405818.42972600,0
2026-01-05 04:56:00,3167.72,3168.15,3166.53,3167.23,45.3084,2026-01-05 04:56:59.999,143508.87503900,2213,22.97140000,72758.62728000,0
2026-01-05 04:57:00,3167.22,3167.43,3167.01,3167.22,15.8905,2026-01-05 04:57:59.999,50329.03021700,617,4.46720000,14148.62459500,0
2026-01-05 04:58:00,3167.22,3167.43,3166.79,3167.42,167.7291,2026-01-05 04:58:59.999,531203.64318600,1237,147.40210000,466827.18155400,0
2026-01-05 04:59:00,3167.42,3167.43,3166.86,3167.11,27.1239,2026-01-05 04:59:59.999,85905.12684500,795,8.70060000,27555.10306800,0
2026-01-05 05:00:00,3167.12,3167.12,3164.66,3165.44,122.5523,2026-01-05 05:00:59.999,387921.88442800,1705,37.24540000,117883.07461700,0
2026-01-05 05:01:00,3165.44,3165.44,3163.84,3164.88,48.7816,2026-01-05 05:01:59.999,154365.80258600,1626,26.63540000,84278.96382600,0
2026-01-05 05:02:00,3164.88,3165.48,3164.75,3165.26,98.4304,2026-01-05 05:02:59.999,311527.82069000,1373,71.46860000,226193.67484800,0
2026-01-05 05:03:00,3165.3,3165.84,3163.61,3164.54,37.9999,2026-01-05 05:03:59.999,120245.83138400,1469,23.06940000,72999.52521100,0
2026-01-05 05:04:00,3164.54,3165.15,3164.14,3165.15,23.8918,2026-01-05 05:04:59.999,75608.15865100,740,9.23830000,29234.02199800,0
2026-01-05 05:05:00,3165.15,3168.47,3165.15,3168.3,44.1154,2026-01-05 05:05:59.999,139710.37416400,2726,34.45860000,109113.95353800,0
2026-01-05 05:06:00,3168.3,3169.63,3164.94,3164.95,203.4827,2026-01-05 05:06:59.999,644579.96102400,2934,106.30140000,336758.97743300,0
2026-01-05 05:07:00,3164.95,3166.56,3164.0,3166.04,127.004,2026-01-05 05:07:59.999,402024.55663800,3048,72.96530000,230981.46181400,0
2026-01-05 05:08:00,3166.04,3166.04,3161.73,3163.45,203.1498,2026-01-05 05:08:59.999,642609.95880100,3004,76.22820000,241079.12035000,0
2026-01-05 05:09:00,3163.46,3164.38,3161.74,3164.37,84.0761,2026-01-05 05:09:59.999,265929.07734100,2460,42.50330000,134433.68083200,0
2026-01-05 05:10:00,3164.37,3164.97,3164.25,3164.25,55.2549,2026-01-05 05:10:59.999,174857.94303600,710,49.13320000,155484.19284700,0
2026-01-05 05:11:00,3164.25,3164.98,3163.76,3164.84,66.1231,2026-01-05 05:11:59.999,209240.83510600,1530,41.78350000,132219.98134700,0
2026-01-05 05:12:00,3164.83,3164.83,3162.77,3163.57,83.1793,2026-01-05 05:12:59.999,263147.07843500,1493,18.78200000,59411.66525400,0
2026-01-05 05:13:00,3163.56,3164.22,3163.04,3163.36,28.9691,2026-01-05 05:13:59.999,91649.97960500,907,7.77550000,24596.91213300,0
2026-01-05 05:14:00,3163.35,3163.36,3163.0,3163.03,13.5254,2026-01-05 05:14:59.999,42783.01595100,278,7.73970000,24481.78898000,0
2026-01-05 05:15:00,3163.03,3164.19,3163.02,3164.18,70.3777,2026-01-05 05:15:59.999,222640.25913500,856,49.88250000,157811.53450800,0
2026-01-05 05:16:00,3164.19,3164.19,3162.15,3162.15,117.741,2026-01-05 05:16:59.999,372476.10306500,1097,27.13040000,85823.73424100,0
2026-01-05 05:17:00,3162.16,3163.94,3162.07,3163.94,709.4032,2026-01-05 05:17:59.999,2243620.04916100,1701,76.43300000,241731.31961200,0
2026-01-05 05:18:00,3163.94,3165.25,3163.14,3165.25,58.7468,2026-01-05 05:18:59.999,185898.71073100,1866,48.29730000,152835.08067600,0
2026-01-05 05:19:00,3165.24,3165.25,3164.6,3164.6,33.523,2026-01-05 05:19:59.999,106091.66073700,408,16.10380000,50962.83386200,0
2026-01-05 05:20:00,3164.61,3165.45,3164.6,3165.44,72.0803,2026-01-05 05:20:59.999,228125.55635900,711,57.13960000,180837.75620400,0
2026-01-05 05:21:00,3165.44,3165.92,3164.95,3164.96,58.3084,2026-01-05 05:21:59.999,184576.11548600,766,31.47610000,99636.78405800,0
2026-01-05 05:22:00,3164.95,3165.94,3164.95,3165.92,51.985,2026-01-05 05:22:59.999,164550.87062400,961,45.82820000,145063.11492000,0
2026-01-05 05:23:00,3165.91,3165.99,3164.78,3165.84,167.2869,2026-01-05 05:23:59.999,529521.38066500,1458,28.35070000,89743.69081900,0
2026-01-05 05:24:00,3165.84,3166.43,3165.83,3166.43,42.0903,2026-01-05 05:24:59.999,133257.31927700,883,31.28070000,99032.45472300,0
2026-01-05 05:25:00,3166.43,3166.59,3166.24,3166.59,21.27,2026-01-05 05:25:59.999,67350.31726700,474,17.28390000,54728.47215400,0
2026-01-05 05:26:00,3166.59,3167.34,3166.58,3167.34,64.1941,2026-01-05 05:26:59.999,203287.18924300,476,49.92630000,158100.62960000,0
2026-01-05 05:27:00,3167.34,3167.34,3166.0,3166.0,83.3743,2026-01-05 05:27:59.999,264050.11165800,805,9.63290000,30503.41740700,0
2026-01-05 05:28:00,3166.0,3166.48,3165.83,3166.32,17.7902,2026-01-05 05:28:59.999,56325.04169000,645,12.36830000,39159.04674300,0
2026-01-05 05:29:00,3166.33,3166.87,3166.32,3166.57,26.5847,2026-01-05 05:29:59.999,84180.90591400,782,22.42340000,71003.54751000,0
2026-01-05 05:30:00,3166.56,3166.56,3165.34,3165.47,36.7516,2026-01-05 05:30:59.999,116346.43888200,671,19.07040000,60370.91660700,0
2026-01-05 05:31:00,3165.47,3165.5,3164.21,3164.55,57.5989,2026-01-05 05:31:59.999,182316.70582100,1031,8.03050000,25418.49035200,0
2026-01-05 05:32:00,3164.55,3165.76,3164.55,3165.76,45.5793,2026-01-05 05:32:59.999,144266.51013800,1131,31.41950000,99446.01819300,0
2026-01-05 05:33:00,3165.76,3166.0,3165.28,3165.54,21.9321,2026-01-05 05:33:59.999,69429.01117400,731,9.70390000,30718.37765500,0
2026-01-05 05:34:00,3165.54,3166.24,3163.92,3163.92,61.4575,2026-01-05 05:34:59.999,194540.77324000,1699,13.10400000,41484.66697100,0
2026-01-05 05:35:00,3163.92,3165.86,3163.53,3165.83,61.0581,2026-01-05 05:35:59.999,193217.55199800,1711,30.83810000,97597.80512800,0
2026-01-05 05:36:00,3165.82,3165.83,3164.26,3164.74,57.9126,2026-01-05 05:36:59.999,183285.46919800,1352,37.55060000,118844.64209900,0
2026-01-05 05:37:00,3164.74,3165.0,3164.2,3164.2,27.7275,2026-01-05 05:37:59.999,87743.59542200,1061,18.41150000,58263.47225300,0
2026-01-05 05:38:00,3164.21,3164.21,3159.18,3160.05,754.9871,2026-01-05 05:38:59.999,2386413.92594600,3396,260.32830000,822672.05430500,0
2026-01-05 05:39:00,3160.05,3160.99,3159.62,3160.56,144.9842,2026-01-05 05:39:59.999,458213.18472400,1691,93.52390000,295567.95965400,0
2026-01-05 05:40:00,3160.55,3160.99,3159.64,3160.96,106.9856,2026-01-05 05:40:59.999,338133.35359000,2291,28.72000000,90767.98494300,0
2026-01-05 05:41:00,3160.97,3161.4,3159.56,3159.56,211.5346,2026-01-05 05:41:59.999,668590.91623900,2251,68.32530000,215945.38595500,0
2026-01-05 05:42:00,3159.57,3161.17,3159.51,3159.52,381.2462,2026-01-05 05:42:59.999,1204915.63827200,2367,278.01420000,878671.77603200,0
