timestamp,open,high,low,close,vwap,volume,count
2026-01-18 20:05:00,3343.87,3345.4,3343.87,3345.4,3345.29,10.43413587,16
2026-01-18 20:06:00,3345.32,3345.32,3345.31,3345.32,3345.31,0.03579829,6
2026-01-18 20:07:00,3345.32,3345.32,3342.8,3342.8,3344.19,1.33489523,13
2026-01-18 20:08:00,3342.79,3342.8,3342.02,3342.03,3342.28,0.57793374,11
2026-01-18 20:09:00,3342.03,3342.03,3341.72,3341.72,3342.01,0.69454742,7
2026-01-18 20:10:00,3341.71,3342.54,3340.87,3340.87,3341.78,1.19405481,12
2026-01-18 20:11:00,3340.87,3340.87,3340.87,3340.87,0.0,0.0,0
2026-01-18 20:12:00,3342.41,3342.88,3342.41,3342.88,3342.86,0.05210755,3
2026-01-18 20:13:00,3342.88,3342.88,3341.94,3341.94,3342.38,0.12832468,4
2026-01-18 20:14:00,3341.94,3341.94,3341.93,3341.93,3341.93,0.02258885,3
2026-01-18 20:15:00,3343.84,3343.98,3343.84,3343.97,3343.85,0.02714759,3
2026-01-18 20:16:00,3343.97,3343.97,3343.64,3343.64,3343.66,2.19123056,7
2026-01-18 20:17:00,3343.97,3344.57,3343.97,3344.57,3344.1,2.25650074,11
2026-01-18 20:18:00,3344.56,3345.14,3344.56,3345.14,3344.65,0.10928225,3
2026-01-18 20:19:00,3345.14,3346.86,3345.14,3346.62,3346.35,0.13555056,6
2026-01-18 20:20:00,3346.91,3348.3,3346.91,3347.48,3347.92,1.04817281,7
2026-01-18 20:21:00,3346.99,3348.49,3346.99,3348.49,3347.56,0.32600396,7
2026-01-18 20:22:00,3349.41,3349.55,3349.31,3349.31,3349.48,0.8880282,7
2026-01-18 20:23:00,3349.32,3349.32,3349.32,3349.32,3349.32,0.26142308,10
2026-01-18 20:24:00,3349.32,3349.32,3349.31,3349.32,3349.31,0.81879822,7
2026-01-18 20:25:00,3349.32,3351.05,3349.32,3351.05,3350.96,9.37243181,12
2026-01-18 20:26:00,3350.88,3350.88,3350.81,3350.81,3350.81,0.19847702,6
2026-01-18 20:27:00,3350.81,3350.81,3350.81,3350.81,3350.81,0.00108809,1
2026-01-18 20:28:00,3350.8,3350.81,3350.8,3350.8,3350.8,0.13979077,5
2026-01-18 20:29:00,3350.81,3350.81,3350.8,3350.8,3350.8,0.43674485,10
2026-01-18 20:30:00,3350.81,3350.81,3350.8,3350.8,3350.8,8.50379017,22
2026-01-18 20:31:00,3350.01,3350.01,3348.78,3348.88,3349.99,5.74750434,9
2026-01-18 20:32:00,3349.01,3350.07,3349.01,3350.07,3350.06,3.2033194,10
2026-01-18 20:33:00,3350.06,3350.06,3348.15,3348.15,3349.08,5.02794602,15
2026-01-18 20:34:00,3348.16,3348.16,3348.01,3348.01,3348.15,0.30017218,6
2026-01-18 20:35:00,3348.01,3348.12,3348.0,3348.12,3348.0,1.49847159,5
2026-01-18 20:36:00,3348.01,3348.01,3347.66,3347.66,3347.94,1.40281279,10
2026-01-18 20:37:00,3347.65,3347.65,3345.15,3345.15,3346.44,1.62141708,8
2026-01-18 20:38:00,3345.14,3345.14,3344.28,3344.37,3344.34,0.31843636,10
2026-01-18 20:39:00,3344.41,3344.6,3341.02,3341.02,3343.17,30.89516696,52
2026-01-18 20:40:00,3341.03,3341.57,3341.03,3341.36,3341.39,1.75212452,10
2026-01-18 20:41:00,3341.35,3341.36,3337.68,3339.19,3339.81,32.27903007,31
2026-01-18 20:42:00,3340.22,3340.42,3339.2,3340.42,3340.04,0.6540451,10
2026-01-18 20:43:00,3340.53,3341.72,3340.53,3341.61,3341.62,0.88999191,9
2026-01-18 20:44:00,3341.35,3341.35,3341.35,3341.35,3341.35,0.34775944,4
2026-01-18 20:45:00,3341.35,3342.76,3341.35,3342.09,3341.68,0.7514861,8
2026-01-18 20:46:00,3341.35,3341.35,3340.3,3341.11,3341.26,1.16473117,10
2026-01-18 20:47:00,3341.28,3341.69,3340.44,3341.26,3341.56,0.40282453,8
2026-01-18 20:48:00,3342.17,3342.26,3342.17,3342.26,3342.24,1.51950195,9
2026-01-18 20:49:00,3342.25,3342.25,3341.29,3341.29,3341.95,13.42606304,17
2026-01-18 20:50:00,3341.71,3342.4,3341.71,3342.4,3342.37,3.57550662,5
2026-01-18 20:51:00,3342.72,3342.86,3342.72,3342.72,3342.83,0.17402919,4
2026-01-18 20:52:00,3342.72,3342.86,3342.72,3342.86,3342.81,0.03341173,5
2026-01-18 20:53:00,3342.86,3342.86,3340.58,3340.59,3341.41,1.53400988,12
2026-01-18 20:54:00,3340.59,3341.23,3340.36,3340.36,3340.69,1.12595765,12
2026-01-18 20:55:00,3340.37,3340.48,3339.83,3339.83,3340.03,6.40889082,16
2026-01-18 20:56:00,3339.83,3339.83,3339.48,3339.48,3339.61,0.87596863,9
2026-01-18 20:57:00,3339.42,3339.42,3339.41,3339.41,3339.41,0.02197072,4
2026-01-18 20:58:00,3339.41,3339.41,3339.37,3339.37,3339.37,1.05608844,8
2026-01-18 20:59:00,3339.5,3339.5,3339.5,3339.5,3339.5,0.14402016,1
2026-01-18 21:00:00,3339.5,3339.5,3338.15,3338.15,3339.23,9.11030651,15
2026-01-18 21:01:00,3337.36,3337.36,3337.35,3337.35,3337.35,0.75849379,8
2026-01-18 21:02:00,3336.83,3336.83,3336.82,3336.82,3336.82,3.0748128,6
2026-01-18 21:03:00,3336.83,3336.83,3336.83,3336.83,3336.83,9.31865498,7
2026-01-18 21:04:00,3336.83,3336.83,3336.83,3336.83,3336.83,3.61350384,11
2026-01-18 21:05:00,3336.82,3337.0,3336.82,3337.0,3336.83,75.49336026,26
2026-01-18 21:06:00,3337.88,3338.51,3337.88,3338.51,3338.39,2.01835234,7
2026-01-18 21:07:00,3338.51,3338.7,3338.41,3338.7,3338.51,1.33874354,8
2026-01-18 21:08:00,3338.59,3339.1,3336.04,3336.04,3338.88,46.11031098,29
2026-01-18 21:09:00,3336.55,3336.55,3336.32,3336.32,3336.52,0.22241826,5
2026-01-18 21:10:00,3337.41,3337.41,3337.41,3337.41,3337.41,0.15486935,4
2026-01-18 21:11:00,3337.41,3338.46,3337.4,3338.46,3337.99,0.2841011,7
2026-01-18 21:12:00,3338.46,3339.08,3338.45,3339.08,3338.83,0.11326808,8
2026-01-18 21:13:00,3339.08,3340.0,3339.08,3340.0,3339.5,15.21451716,9
2026-01-18 21:14:00,3340.0,3340.76,3339.2,3339.33,3340.44,8.73849897,21
2026-01-18 21:15:00,3339.11,3339.11,3339.1,3339.1,3339.1,0.61622359,6
2026-01-18 21:16:00,3339.1,3339.1,3338.45,3338.46,3339.09,21.57666695,17
2026-01-18 21:17:00,3338.46,3338.46,3338.45,3338.45,3338.45,0.2573875,10
2026-01-18 21:18:00,3338.46,3338.46,3338.45,3338.46,3338.45,0.09493935,5
