timestamp,open,high,low,close,vwap,volume,count
2026-01-19 04:04:00,3210.7,3210.9,3207.28,3207.74,3208.95,12.98663273,24
2026-01-19 04:05:00,3209.77,3209.77,3208.85,3208.85,3208.95,2.15607316,8
2026-01-19 04:06:00,3208.85,3208.85,3206.2,3206.2,3207.15,6.23841122,16
2026-01-19 04:07:00,3206.21,3206.21,3205.17,3205.7,3205.87,2.44886049,11
2026-01-19 04:08:00,3205.73,3206.06,3205.73,3205.73,3205.76,20.21972895,18
2026-01-19 04:09:00,3205.99,3206.62,3205.97,3206.32,3206.56,2.04817846,7
2026-01-19 04:10:00,3207.55,3208.66,3207.55,3208.66,3208.02,2.16220971,9
2026-01-19 04:11:00,3209.31,3209.78,3209.3,3209.61,3209.62,7.71288285,17
2026-01-19 04:12:00,3209.6,3209.6,3207.55,3207.73,3208.11,3.7069257,12
2026-01-19 04:13:00,3207.74,3208.47,3207.74,3207.88,3208.12,4.62946358,14
2026-01-19 04:14:00,3208.27,3208.27,3207.54,3207.55,3207.54,5.18807175,9
2026-01-19 04:15:00,3207.55,3207.55,3206.04,3206.36,3207.49,43.08909516,17
2026-01-19 04:16:00,3205.92,3206.34,3205.84,3205.84,3206.05,4.27168602,14
2026-01-19 04:17:00,3205.84,3207.52,3205.84,3207.49,3207.07,2.01183229,7
2026-01-19 04:18:00,3206.77,3208.02,3206.77,3207.18,3207.12,2.32804705,10
2026-01-19 04:19:00,3208.38,3210.54,3208.38,3210.54,3209.47,11.07213448,27
2026-01-19 04:20:00,3209.41,3209.41,3208.15,3208.15,3209.35,2.64110863,10
2026-01-19 04:21:00,3208.14,3208.76,3207.64,3208.15,3208.15,2.50619997,13
2026-01-19 04:22:00,3208.3,3208.3,3206.22,3206.43,3207.32,5.82717185,16
2026-01-19 04:23:00,3206.36,3206.6,3204.44,3204.44,3205.66,2.54294208,11
2026-01-19 04:24:00,3204.47,3206.17,3204.47,3206.17,3204.85,2.17565387,5
2026-01-19 04:25:00,3206.12,3206.25,3206.12,3206.25,3206.12,2.76035667,11
2026-01-19 04:26:00,3206.55,3208.1,3206.55,3208.1,3207.96,21.98420097,14
2026-01-19 04:27:00,3208.2,3209.42,3208.19,3209.42,3208.21,3.04459883,7
2026-01-19 04:28:00,3209.86,3210.71,3209.86,3210.71,3210.41,1.98051834,12
2026-01-19 04:29:00,3210.82,3211.22,3210.82,3211.21,3211.16,2.25112697,10
2026-01-19 04:30:00,3211.21,3211.21,3209.95,3210.15,3210.39,2.81996426,11
2026-01-19 04:31:00,3210.16,3210.87,3210.15,3210.87,3210.84,1.97513531,5
2026-01-19 04:32:00,3210.57,3210.57,3209.19,3209.19,3209.75,6.41324049,19
