timestamp,open,high,low,close,vwap,volume,count
2026-01-16 04:04:00,3293.06,3296.14,3293.06,3296.14,3293.94,4.20829414,12
2026-01-16 04:05:00,3296.17,3297.42,3295.93,3296.02,3296.11,7.29832811,12
2026-01-16 04:06:00,3296.01,3296.02,3295.03,3295.03,3295.37,2.00109313,8
2026-01-16 04:07:00,3295.53,3295.53,3293.75,3294.37,3294.27,2.48863312,6
2026-01-16 04:08:00,3294.72,3294.72,3294.56,3294.62,3294.71,1.95013203,5
2026-01-16 04:09:00,3294.86,3294.86,3294.49,3294.5,3294.5,0.70930958,5
2026-01-16 04:10:00,3294.5,3295.4,3294.49,3295.4,3294.51,1.98676313,6
2026-01-16 04:11:00,3295.41,3296.24,3295.41,3296.18,3295.83,5.31045563,7
2026-01-16 04:12:00,3296.52,3296.77,3296.38,3296.53,3296.53,0.39024305,6
2026-01-16 04:13:00,3296.54,3297.34,3296.54,3297.34,3297.09,1.94107811,5
2026-01-16 04:14:00,3297.37,3297.38,3297.37,3297.38,3297.37,0.12332241,4
2026-01-16 04:15:00,3297.38,3299.06,3297.37,3299.06,3297.98,6.17665253,17
2026-01-16 04:16:00,3299.06,3299.8,3299.06,3299.8,3299.66,0.26281684,6
2026-01-16 04:17:00,3299.8,3300.0,3299.8,3300.0,3299.81,2.05,2
2026-01-16 04:18:00,3301.3,3301.58,3301.3,3301.49,3301.57,1.92440757,3
2026-01-16 04:19:00,3301.59,3303.48,3301.59,3303.31,3303.07,3.64803916,8
2026-01-16 04:20:00,3302.41,3302.41,3301.0,3301.0,3301.65,2.17139613,7
2026-01-16 04:21:00,3300.06,3300.06,3298.97,3298.97,3298.97,0.14869807,5
2026-01-16 04:22:00,3298.96,3298.96,3298.6,3298.6,3298.64,1.92187845,4
2026-01-16 04:23:00,3298.31,3298.58,3298.29,3298.58,3298.37,0.35039975,12
2026-01-16 04:24:00,3298.58,3299.0,3298.58,3298.99,3298.58,1.9360811,5
2026-01-16 04:25:00,3299.0,3301.01,3299.0,3301.01,3300.5,106.97055616,25
2026-01-16 04:26:00,3301.0,3302.01,3301.0,3302.01,3301.7,149.61329725,29
