timestamp,open,high,low,close,vwap,volume,count
2026-01-21 08:06:00,2965.85,2966.37,2964.16,2964.16,2964.54,1.35518546,11
2026-01-21 08:07:00,2964.16,2964.16,2959.98,2962.46,2960.56,28.43288116,38
2026-01-21 08:08:00,2963.0,2964.16,2963.0,2964.16,2963.81,5.08106747,11
2026-01-21 08:09:00,2964.16,2966.17,2964.16,2966.17,2965.41,1.98786145,6
2026-01-21 08:10:00,2965.87,2965.87,2965.0,2965.0,2965.78,1.23519576,8
2026-01-21 08:11:00,2965.0,2966.52,2965.0,2966.52,2966.08,0.69940976,3
2026-01-21 08:12:00,2966.31,2966.87,2966.31,2966.81,2966.34,10.09940205,9
2026-01-21 08:13:00,2967.1,2967.19,2966.47,2966.47,2967.11,12.82034248,9
2026-01-21 08:14:00,2966.51,2967.13,2962.43,2962.43,2965.61,12.44446563,27
2026-01-21 08:15:00,2963.27,2964.04,2963.27,2964.04,2963.27,12.10242288,6
2026-01-21 08:16:00,2964.14,2964.99,2964.14,2964.72,2964.97,1.35715899,5
2026-01-21 08:17:00,2965.84,2965.84,2964.9,2964.9,2965.55,3.23732478,4
2026-01-21 08:18:00,2964.14,2964.99,2963.51,2964.99,2964.95,1.04583989,8
2026-01-21 08:19:00,2964.91,2966.58,2964.91,2966.58,2965.18,1.06536322,7
2026-01-21 08:20:00,2966.58,2971.31,2966.57,2970.08,2969.13,22.89499044,48
2026-01-21 08:21:00,2970.08,2970.08,2967.81,2967.86,2969.52,1.37153767,7
2026-01-21 08:22:00,2967.57,2968.34,2967.57,2968.07,2968.32,1.11783573,5
2026-01-21 08:23:00,2968.39,2968.39,2968.39,2968.39,2968.39,0.32412787,3
2026-01-21 08:24:00,2967.56,2967.56,2967.55,2967.56,2967.55,0.172567,3
2026-01-21 08:25:00,2967.55,2967.55,2965.6,2965.6,2966.76,2.33687563,12
2026-01-21 08:26:00,2965.64,2965.77,2965.2,2965.2,2965.41,14.77723623,9
2026-01-21 08:27:00,2965.48,2966.43,2965.48,2965.93,2965.86,0.03214695,6
2026-01-21 08:28:00,2965.92,2965.92,2964.9,2964.9,2965.06,0.1378084,2
2026-01-21 08:29:00,2964.9,2964.9,2963.91,2963.93,2964.11,12.68136805,17
2026-01-21 08:30:00,2963.93,2964.8,2963.93,2964.53,2964.57,5.62552449,12
2026-01-21 08:31:00,2964.64,2964.64,2963.48,2964.56,2964.26,5.94230213,9
2026-01-21 08:32:00,2964.56,2965.6,2964.56,2965.6,2964.58,2.05983938,8
2026-01-21 08:33:00,2966.44,2968.1,2966.44,2966.93,2967.04,0.21945492,9
2026-01-21 08:34:00,2967.34,2967.43,2967.29,2967.34,2967.34,1.89057545,6
2026-01-21 08:35:00,2967.02,2967.02,2966.17,2966.17,2966.65,1.27485249,9
2026-01-21 08:36:00,2965.6,2965.6,2956.91,2956.91,2959.69,19.03570782,48
2026-01-21 08:37:00,2958.65,2960.23,2958.53,2958.6,2959.12,6.26141056,10
2026-01-21 08:38:00,2959.22,2959.22,2954.25,2954.94,2956.69,61.29373208,41
2026-01-21 08:39:00,2955.95,2957.69,2955.95,2957.3,2957.62,4.30129587,10
2026-01-21 08:40:00,2957.3,2958.46,2957.3,2958.27,2958.18,2.7142692,13
2026-01-21 08:41:00,2958.32,2959.03,2958.32,2959.02,2959.01,1.61337842,4
2026-01-21 08:42:00,2958.31,2958.31,2958.31,2958.31,2958.31,1.55600097,3
2026-01-21 08:43:00,2958.47,2958.47,2955.17,2955.17,2956.93,28.48581416,36
2026-01-21 08:44:00,2954.89,2955.37,2953.97,2955.34,2955.33,11.29861067,9
2026-01-21 08:45:00,2955.54,2956.22,2955.53,2956.22,2956.15,3.09297375,7
2026-01-21 08:46:00,2956.41,2958.15,2956.41,2957.61,2957.0,10.19113389,12
2026-01-21 08:47:00,2957.09,2958.02,2957.09,2958.02,2957.6,0.35606572,8
2026-01-21 08:48:00,2957.47,2957.89,2957.03,2957.89,2957.48,1.1276495,6
2026-01-21 08:49:00,2957.59,2957.94,2957.59,2957.94,2957.81,0.1511697,2
2026-01-21 08:50:00,2957.52,2957.57,2957.51,2957.57,2957.51,1.68668543,6
2026-01-21 08:51:00,2957.56,2958.67,2957.56,2958.67,2958.03,1.78388701,12
2026-01-21 08:52:00,2958.66,2958.67,2958.66,2958.67,2958.66,2.53472781,4
2026-01-21 08:53:00,2958.73,2959.12,2958.73,2958.87,2959.03,2.84266716,8
2026-01-21 08:54:00,2958.5,2958.5,2958.5,2958.5,2958.5,0.00813385,1
2026-01-21 08:55:00,2958.69,2958.69,2958.69,2958.69,2958.69,2.05689027,4
2026-01-21 08:56:00,2958.68,2963.3,2957.57,2963.3,2960.87,126.16717079,50
2026-01-21 08:57:00,2963.29,2963.89,2963.29,2963.89,2963.32,1.41453086,5
2026-01-21 08:58:00,2963.31,2963.45,2961.81,2961.81,2962.68,0.29550182,8
2026-01-21 08:59:00,2962.36,2962.37,2962.28,2962.37,2962.32,0.07274827,6
2026-01-21 09:00:00,2962.37,2963.48,2962.29,2963.02,2962.6,0.56719878,18
2026-01-21 09:01:00,2962.74,2964.33,2962.74,2964.33,2963.66,5.15081281,14
2026-01-21 09:02:00,2964.32,2964.32,2963.34,2963.34,2963.72,3.32988244,3
2026-01-21 09:03:00,2962.74,2965.17,2962.74,2965.17,2965.09,0.36643398,3
2026-01-21 09:04:00,2965.18,2966.02,2965.18,2965.73,2965.72,2.06790742,8
2026-01-21 09:05:00,2965.73,2965.73,2964.58,2964.59,2965.08,5.78171883,9
2026-01-21 09:06:00,2964.58,2964.58,2960.94,2962.5,2962.31,21.8878778,24
2026-01-21 09:07:00,2962.07,2963.9,2962.07,2963.9,2963.61,4.0317113,6
2026-01-21 09:08:00,2963.91,2965.62,2963.91,2965.62,2964.99,2.12766411,5
2026-01-21 09:09:00,2965.65,2966.01,2965.19,2965.25,2965.4,1.25693719,7
2026-01-21 09:10:00,2965.25,2966.51,2965.25,2966.24,2965.97,1.27421426,10
2026-01-21 09:11:00,2966.22,2966.22,2965.66,2965.67,2966.21,1.07904524,6
2026-01-21 09:12:00,2965.66,2965.66,2965.08,2965.2,2965.2,5.60326229,9
2026-01-21 09:13:00,2965.2,2965.2,2965.2,2965.2,2965.2,0.00280299,1
2026-01-21 09:14:00,2965.18,2965.19,2965.18,2965.19,2965.18,0.0021985,2
2026-01-21 09:15:00,2965.19,2966.51,2965.18,2966.39,2965.27,0.48615031,8
2026-01-21 09:16:00,2966.5,2966.6,2965.74,2966.6,2966.49,25.14863728,16
2026-01-21 09:17:00,2966.6,2966.6,2966.58,2966.59,2966.58,0.53034946,7
2026-01-21 09:18:00,2967.3,2968.21,2967.3,2968.21,2967.38,0.0813945,6
2026-01-21 09:19:00,2968.21,2968.39,2968.21,2968.39,2968.23,0.28759723,4
2026-01-21 09:20:00,2968.39,2969.06,2968.39,2969.06,2968.57,2.05856485,6
2026-01-21 09:21:00,2969.62,2969.62,2967.37,2967.37,2968.54,3.88223475,13
2026-01-21 09:22:00,2967.95,2968.45,2967.49,2968.45,2967.98,1.29363007,6
2026-01-21 09:23:00,2967.48,2967.65,2967.47,2967.52,2967.5,1.50268533,11
2026-01-21 09:24:00,2968.43,2968.51,2968.23,2968.46,2968.42,3.78959858,12
2026-01-21 09:25:00,2968.59,2968.59,2968.45,2968.46,2968.46,3.23003492,10
2026-01-21 09:26:00,2968.45,2969.3,2968.45,2969.05,2968.66,2.41323321,10
2026-01-21 09:27:00,2969.05,2969.05,2967.92,2967.92,2969.0,4.10440797,7
2026-01-21 09:28:00,2968.55,2968.55,2968.12,2968.13,2968.14,0.14104612,4
2026-01-21 09:29:00,2968.1,2968.1,2967.7,2967.7,2968.06,7.10496685,9
2026-01-21 09:30:00,2967.7,2967.71,2967.7,2967.7,2967.7,3.17860243,10
2026-01-21 09:31:00,2967.24,2968.55,2967.24,2968.55,2967.69,0.31363811,5
2026-01-21 09:32:00,2969.21,2969.23,2966.51,2966.62,2968.22,3.95113302,10
2026-01-21 09:33:00,2967.69,2967.7,2967.69,2967.7,2967.69,0.230059,3
2026-01-21 09:34:00,2968.55,2970.23,2968.55,2970.23,2969.39,1.13837313,10
2026-01-21 09:35:00,2970.11,2971.77,2970.11,2971.1,2970.92,7.35196736,15
2026-01-21 09:36:00,2970.19,2970.19,2968.04,2968.04,2970.18,15.23465489,21
2026-01-21 09:37:00,2968.24,2968.24,2968.23,2968.24,2968.23,1.44695543,9
2026-01-21 09:38:00,2968.24,2969.19,2968.24,2969.19,2968.24,0.35058588,3
2026-01-21 09:39:00,2969.59,2970.43,2969.59,2970.43,2970.15,3.01602733,9
2026-01-21 09:40:00,2969.84,2969.85,2969.32,2969.85,2969.83,0.98762062,8
2026-01-21 09:41:00,2969.84,2969.85,2969.31,2969.31,2969.83,4.20863271,13
2026-01-21 09:42:00,2968.57,2968.57,2967.64,2967.64,2968.11,1.5009644,10
2026-01-21 09:43:00,2967.64,2967.64,2966.78,2966.78,2967.49,1.95025692,11
2026-01-21 09:44:00,2965.93,2966.94,2965.08,2966.94,2966.59,18.51732835,16
2026-01-21 09:45:00,2966.69,2966.92,2966.69,2966.74,2966.69,0.20298491,4
2026-01-21 09:46:00,2966.74,2966.74,2965.19,2965.94,2966.6,1.20595345,9
2026-01-21 09:47:00,2966.35,2966.66,2966.34,2966.46,2966.45,2.23096531,9
2026-01-21 09:48:00,2965.09,2965.09,2965.08,2965.08,2965.08,2.39418463,5
2026-01-21 09:49:00,2964.25,2964.25,2962.64,2962.99,2963.73,6.23920929,14
2026-01-21 09:50:00,2962.82,2962.83,2962.51,2962.51,2962.76,2.21998162,6
2026-01-21 09:51:00,2962.27,2962.3,2962.1,2962.1,2962.26,0.2955088,6
2026-01-21 09:52:00,2963.0,2963.66,2963.0,2963.05,2963.25,0.06407046,4
2026-01-21 09:53:00,2962.92,2962.92,2960.4,2960.4,2962.16,2.15108222,7
2026-01-21 09:54:00,2960.38,2960.39,2956.16,2956.16,2959.28,5.74038585,24
2026-01-21 09:55:00,2956.16,2957.71,2956.16,2957.71,2956.52,0.44131425,8
2026-01-21 09:56:00,2957.83,2957.83,2954.9,2954.9,2956.22,18.61383313,18
2026-01-21 09:57:00,2954.44,2955.83,2953.52,2955.83,2954.86,3.96698243,16
2026-01-21 09:58:00,2955.64,2956.19,2946.42,2948.61,2951.89,168.41524111,113
2026-01-21 09:59:00,2949.1,2950.0,2949.1,2950.0,2949.97,6.10327286,12
2026-01-21 10:00:00,2950.89,2950.89,2949.15,2950.23,2950.39,31.76939931,59
2026-01-21 10:01:00,2950.89,2953.3,2950.89,2952.95,2952.52,6.41253771,22
2026-01-21 10:02:00,2953.51,2954.54,2953.51,2954.54,2954.28,2.28482976,11
2026-01-21 10:03:00,2955.32,2958.07,2955.32,2958.07,2957.03,5.57922539,15
2026-01-21 10:04:00,2958.54,2959.69,2958.54,2959.23,2959.22,2.17355242,5
2026-01-21 10:05:00,2958.53,2958.53,2958.35,2958.35,2958.36,17.91632355,22
2026-01-21 10:06:00,2958.49,2958.59,2958.49,2958.59,2958.49,2.15763674,3
2026-01-21 10:07:00,2959.74,2960.87,2959.74,2960.74,2960.65,3.57450453,11
2026-01-21 10:08:00,2960.47,2960.62,2960.09,2960.09,2960.36,0.75191415,7
2026-01-21 10:09:00,2961.03,2961.03,2959.24,2959.24,2960.11,5.81662354,7
2026-01-21 10:10:00,2959.24,2960.82,2959.24,2960.19,2960.12,5.35901354,8
2026-01-21 10:11:00,2959.98,2959.98,2958.24,2958.24,2959.36,2.63678374,10
2026-01-21 10:12:00,2958.24,2958.24,2958.24,2958.24,0.0,0.0,0
2026-01-21 10:13:00,2958.22,2958.67,2958.22,2958.63,2958.56,5.17414745,7
2026-01-21 10:14:00,2959.06,2959.31,2959.06,2959.31,2959.06,0.29790802,7
2026-01-21 10:15:00,2959.43,2960.79,2959.43,2960.79,2959.51,0.22470923,3
2026-01-21 10:16:00,2960.78,2960.78,2960.01,2960.33,2960.53,1.80348885,6
2026-01-21 10:17:00,2960.83,2961.3,2960.83,2961.29,2961.17,0.11890128,6
