timestamp,open,high,low,close,vwap,volume,count
2026-01-22 04:06:00,3011.73,3012.16,3011.73,3012.16,3011.95,12.5415826,11
2026-01-22 04:07:00,3012.64,3016.02,3012.64,3016.02,3014.78,0.42234217,16
2026-01-22 04:08:00,3016.01,3016.01,3015.26,3015.89,3015.86,2.50802001,4
2026-01-22 04:09:00,3015.56,3016.02,3015.39,3016.02,3015.43,4.43518645,14
2026-01-22 04:10:00,3016.02,3016.02,3016.01,3016.02,3016.01,2.11723289,9
2026-01-22 04:11:00,3016.49,3016.5,3016.49,3016.5,3016.49,2.6965661,6
2026-01-22 04:12:00,3016.49,3016.49,3015.04,3015.04,3015.82,0.54612143,10
2026-01-22 04:13:00,3014.58,3014.58,3013.13,3013.13,3013.8,0.15631845,8
2026-01-22 04:14:00,3013.13,3013.13,3011.29,3011.29,3011.42,3.96032416,11
2026-01-22 04:15:00,3011.32,3011.32,3011.32,3011.32,3011.32,1.51371876,2
2026-01-22 04:16:00,3011.19,3011.19,3009.32,3009.32,3010.24,0.51484471,10
2026-01-22 04:17:00,3009.31,3009.31,3009.17,3009.17,3009.3,0.03094913,2
2026-01-22 04:18:00,3009.37,3012.78,3009.37,3012.78,3011.45,7.77409528,23
2026-01-22 04:19:00,3013.12,3013.13,3013.12,3013.13,3013.12,0.02446654,3
2026-01-22 04:20:00,3013.13,3013.13,3010.0,3010.63,3012.77,0.24909518,8
2026-01-22 04:21:00,3010.63,3013.69,3010.63,3013.69,3010.75,1.94800798,11
2026-01-22 04:22:00,3013.09,3013.09,3013.09,3013.09,3013.09,0.03393111,3
2026-01-22 04:23:00,3012.73,3012.73,3012.73,3012.73,3012.73,0.01307934,2
2026-01-22 04:24:00,3012.72,3013.46,3012.72,3013.46,3013.1,2.14721639,10
2026-01-22 04:25:00,3013.12,3013.12,3012.73,3012.73,3013.07,0.06245898,3
2026-01-22 04:26:00,3012.73,3013.67,3012.73,3013.45,3012.8,1.68147189,6
2026-01-22 04:27:00,3013.69,3014.66,3013.69,3014.66,3014.39,2.12000364,8
2026-01-22 04:28:00,3014.2,3014.94,3014.18,3014.94,3014.21,0.1077517,5
2026-01-22 04:29:00,3015.14,3015.14,3015.14,3015.14,3015.14,0.00126567,1
2026-01-22 04:30:00,3015.14,3015.77,3014.39,3015.77,3015.2,4.0545994,13
2026-01-22 04:31:00,3016.1,3016.58,3016.1,3016.33,3016.31,0.15386176,4
2026-01-22 04:32:00,3015.3,3015.3,3014.48,3015.28,3015.15,1.67136689,10
2026-01-22 04:33:00,3014.41,3016.0,3014.41,3016.0,3015.27,0.28608007,9
2026-01-22 04:34:00,3016.25,3019.55,3016.25,3019.55,3018.01,11.95132512,18
2026-01-22 04:35:00,3019.08,3019.08,3018.85,3019.08,3019.05,0.05276034,3
2026-01-22 04:36:00,3019.09,3020.61,3019.09,3020.61,3019.13,2.04210549,6
